City,State,Lat,Long,commas,CityState,Opened,Mopened
Covina,California,34.090009,-117.89034,",","Covina,California",1/18/18,1/18
Cerritos,California,33.858348,-118.064787,",","Cerritos,California",1/19/18,1/18
Hanover,Pennsylvania,39.8063247,-76.9842735,",","Hanover,Pennsylvania",1/20/18,1/18
Ferndale,Washington,47.313494,-122.3393103,",","Ferndale,Washington",1/21/18,1/18
Conroe,Texas,30.3118769,-95.4560512,",","Conroe,Texas",1/22/18,1/18
Willmar,Minnesota,45.1219492,-95.0435373,",","Willmar,Minnesota",1/23/18,1/18
Carrollton,Texas,32.9537349,-96.8902816,",","Carrollton,Texas",1/24/18,1/18
Danville,Kentucky,37.6456488,-84.7721823,",","Danville,Kentucky",1/25/18,1/18
Upland,California,34.09751,-117.648388,",","Upland,California",1/26/18,1/18
Anchorage,Alaska,61.218056,-149.900278,",","Anchorage,Alaska",1/27/18,1/18
Bemidji,Minnesota,47.4785418,-94.8907869,",","Bemidji,Minnesota",1/30/18,1/18
Moraga,California,37.834926,-122.129687,",","Moraga,California",1/31/18,1/18
Montebello,California,34.016505,-118.113754,",","Montebello,California",2/1/18,2/18
El Monte,California,34.068621,-118.027567,",","El Monte,California",2/1/18,2/18
Northglenn,Colorado,39.9100858,-104.9875529,",","Northglenn,Colorado",2/2/18,2/18
Mt Vernon,Illinois,38.3172715,-88.9031201,",","Mt Vernon,Illinois",2/2/18,2/18
Chicago,Illinois,41.8755616,-87.6244212,",","Chicago,Illinois",2/2/18,2/18
Charlestown,Massachusetts,42.3778749,-71.0619957,",","Charlestown,Massachusetts",2/2/18,2/18
West Lebanon,New Hampshire,40.6025657,-79.3536508,",","West Lebanon,New Hampshire",2/3/18,2/18
Poplar Bluff,Missouri,36.7568327,-90.3957115,",","Poplar Bluff,Missouri",2/5/18,2/18
Lompoc,California,34.63915,-120.457941,",","Lompoc,California",2/8/18,2/18
Springboro,Ohio,39.5522815,-84.2332718,",","Springboro,Ohio",2/8/18,2/18
Parsippany,New Jersey,40.8578772,-74.4259866,",","Parsippany,New Jersey",2/8/18,2/18
Swampscott,Massachusetts,42.4699241,-70.9171507,",","Swampscott,Massachusetts",2/8/18,2/18
Long Beach,California,33.77005,-118.19374,",","Long Beach,California",2/9/18,2/18
Dubuque,Iowa,42.5006217,-90.6647967,",","Dubuque,Iowa",2/9/18,2/18
Flossmoor,Illinois,41.5428123,-87.6847684,",","Flossmoor,Illinois",2/9/18,2/18
Tampa,Florida,27.9477595,-82.458444,",","Tampa,Florida",2/9/18,2/18
Charlotte,North Carolina,35.2271986,-80.843083,",","Charlotte,North Carolina",2/9/18,2/18
Washington,Washington,38.8948932,-77.0365529,",","Washington,Washington",2/10/18,2/18
Winters,California,38.7184542,-121.9059001,",","Winters,California",2/12/18,2/18
Gun Barrel City,Texas,32.331017,-96.1126799,",","Gun Barrel City,Texas",2/12/18,2/18
Surprise,Arizona,33.629234,-112.367928,",","Surprise,Arizona",2/14/18,2/18
Newark,California,37.529976,-122.038397,",","Newark,California",2/15/18,2/18
Thousand Oaks,California,34.170561,-118.837594,",","Thousand Oaks,California",2/15/18,2/18
Rialto,California,34.1064,-117.370323,",","Rialto,California",2/15/18,2/18
Edinburgh,Indiana,39.3542176,-85.9666577,",","Edinburgh,Indiana",2/15/18,2/18
Tampa,Florida,27.9477595,-82.458444,",","Tampa,Florida",2/15/18,2/18
Yonkers,New York,40.9312099,-73.8987469,",","Yonkers,New York",2/15/18,2/18
Phoenix,Arizona,33.448377,-112.074037,",","Phoenix,Arizona",2/16/18,2/18
Medina,Ohio,41.1000764,-81.9382517,",","Medina,Ohio",2/16/18,2/18
Miami,Florida,25.7742658,-80.1936589,",","Miami,Florida",2/16/18,2/18
Forest Hill,Maryland,39.5851063,-76.387739,",","Forest Hill,Maryland",2/16/18,2/18
Milford,Delaware,38.9130453,-75.4278733,",","Milford,Delaware",2/16/18,2/18
Ridgecrest,California,35.622456,-117.670897,",","Ridgecrest,California",2/17/18,2/18
Carlsbad,New Mexico,32.4257456,-104.2376121,",","Carlsbad,New Mexico",2/19/18,2/18
New Brunswick,New Jersey,40.4862174,-74.4518173,",","New Brunswick,New Jersey",2/19/18,2/18
Cypress,Texas,29.9691116,-95.6971686,",","Cypress,Texas",2/20/18,2/18
Houston,Texas,31.3378465,-95.390805,",","Houston,Texas",2/21/18,2/18
Auburndale,Massachusetts,42.3464455,-71.2486927,",","Auburndale,Massachusetts",2/21/18,2/18
Capitol Heights,Maryland,38.8853963,-76.9159441,",","Capitol Heights,Maryland",2/22/18,2/18
Hewlett,New York,40.6431591,-73.6956865,",","Hewlett,New York",2/23/18,2/18
Elkhart,Indiana,41.6012796,-85.8590603,",","Elkhart,Indiana",2/24/18,2/18
Carrollton,Texas,32.9537349,-96.8902816,",","Carrollton,Texas",2/26/18,2/18
Seattle,Washington,47.6038321,-122.3300624,",","Seattle,Washington",2/27/18,2/18
Northglenn,Colorado,39.9100858,-104.9875529,",","Northglenn,Colorado",2/27/18,2/18
Elizabethtown,Kentucky,37.693952,-85.8591285,",","Elizabethtown,Kentucky",2/27/18,2/18
San Ramon,California,37.779927,-121.978015,",","San Ramon,California",3/1/18,3/18
Oceanside,California,33.19587,-117.379483,",","Oceanside,California",3/2/18,3/18
Boise,Idaho,43.6166163,-116.200886,",","Boise,Idaho",3/2/18,3/18
Lincoln,Nebraska,40.8088861,-96.7077751,",","Lincoln,Nebraska",3/2/18,3/18
Lancaster,Pennsylvania,40.03813,-76.3056686,",","Lancaster,Pennsylvania",3/2/18,3/18
Portland,Oregon,45.5202471,-122.6741949,",","Portland,Oregon",3/8/18,3/18
Renton,Washington,47.4799078,-122.2034496,",","Renton,Washington",3/8/18,3/18
Wasco,California,35.594231,-119.338242,",","Wasco,California",3/8/18,3/18
Westerville,Ohio,40.126139,-82.9295287,",","Westerville,Ohio",3/8/18,3/18
Eagan,Minnesota,44.818173,-93.1659179,",","Eagan,Minnesota",3/9/18,3/18
Alpharetta,Georgia,34.0709576,-84.2747329,",","Alpharetta,Georgia",3/9/18,3/18
North Canton,Ohio,40.875891,-81.4023356,",","North Canton,Ohio",3/9/18,3/18
Newport News,Virginia,36.9786449,-76.4321089,",","Newport News,Virginia",3/9/18,3/18
Brooklyn,New York,40.6501038,-73.9495823,",","Brooklyn,New York",3/9/18,3/18
Baton Rouge,Louisiana,30.4459596,-91.18738,",","Baton Rouge,Louisiana",3/10/18,3/18
Fort Wayne,Indiana,41.0799898,-85.1386015,",","Fort Wayne,Indiana",3/10/18,3/18
Phoenix,Arizona,33.448377,-112.074037,",","Phoenix,Arizona",3/11/18,3/18
Haleiwa,Hawaii,21.5935975,-158.1044697,",","Haleiwa,Hawaii",3/12/18,3/18
Payson,Arizona,34.230868,-111.325136,",","Payson,Arizona",3/12/18,3/18
Paducah,Kentucky,37.0833893,-88.6000478,",","Paducah,Kentucky",3/12/18,3/18
Charlotte,North Carolina,35.2271986,-80.843083,",","Charlotte,North Carolina",3/14/18,3/18
Lincoln,Nebraska,40.8088861,-96.7077751,",","Lincoln,Nebraska",3/15/18,3/18
Ankeny,Iowa,41.7318715,-93.6003837,",","Ankeny,Iowa",3/15/18,3/18
Mattoon,Illinois,39.4842821,-88.3773279,",","Mattoon,Illinois",3/15/18,3/18
Egg Harbor Township,New Jersey,39.3618588,-74.5820136,",","Egg Harbor Township,New Jersey",3/15/18,3/18
Los Angeles,California,34.052234,-118.243685,",","Los Angeles,California",3/16/18,3/18
Destin,Florida,30.3935337,-86.4957834,",","Destin,Florida",3/16/18,3/18
Boiling Springs,South Carolina,35.0465081,-81.9817727,",","Boiling Springs,South Carolina",3/16/18,3/18
Pembroke Pines,Florida,26.0232203,-80.3412391,",","Pembroke Pines,Florida",3/16/18,3/18
East Meadow,New York,40.7139898,-73.5590157,",","East Meadow,New York",3/16/18,3/18
Farmingville,New York,40.8470155,-73.0365375,",","Farmingville,New York",3/16/18,3/18
Los Angeles,California,34.052234,-118.243685,",","Los Angeles,California",3/17/18,3/18
Cottonwood Heights,Utah,40.6196702,-111.8102104,",","Cottonwood Heights,Utah",3/19/18,3/18
Bellevue,Washington,47.6144219,-122.1923372,",","Bellevue,Washington",3/21/18,3/18
Pleasanton,California,37.660448,-121.875797,",","Pleasanton,California",3/22/18,3/18
Lenexa,Kansas,38.9697458,-94.7845837,",","Lenexa,Kansas",3/23/18,3/18
Coral Gables,Florida,25.6905515,-80.235009,",","Coral Gables,Florida",3/23/18,3/18
Lancaster,Pennsylvania,40.03813,-76.3056686,",","Lancaster,Pennsylvania",3/23/18,3/18
Alamosa,Colorado,37.5780995,-105.7890452,",","Alamosa,Colorado",3/26/18,3/18
Palatine,Illinois,42.1105779,-88.0336888,",","Palatine,Illinois",3/28/18,3/18
Stanton,California,33.802887,-117.99312,",","Stanton,California",3/29/18,3/18
Waipahu,Hawaii,21.3866667,-158.0091667,",","Waipahu,Hawaii",3/30/18,3/18
Port St Lucie,Florida,27.2939333,-80.3503283,",","Port St Lucie,Florida",3/30/18,3/18
Pittsburgh,Pennsylvania,40.4416941,-79.9900861,",","Pittsburgh,Pennsylvania",3/30/18,3/18
Baldwin,New York,40.6626725,-73.6103012,",","Baldwin,New York",3/30/18,3/18
Boston,Massachusetts,42.3602534,-71.0582912,",","Boston,Massachusetts",3/31/18,3/18
Fort Worth,Texas,32.753177,-97.3327459,",","Fort Worth,Texas",4/2/18,4/18
Houston,Texas,31.3378465,-95.390805,",","Houston,Texas",4/2/18,4/18
Dublin,Ohio,40.0992294,-83.1140771,",","Dublin,Ohio",4/3/18,4/18
Danbury,Connecticut,41.394817,-73.4540111,",","Danbury,Connecticut",4/3/18,4/18
Indianapolis,Indiana,39.7683331,-86.1583502,",","Indianapolis,Indiana",4/5/18,4/18
Milford,Massachusetts,42.1540735,-71.521871,",","Milford,Massachusetts",4/6/18,4/18
El Monte,California,34.068621,-118.027567,",","El Monte,California",4/8/18,4/18
Escondido,California,33.119207,-117.086421,",","Escondido,California",4/9/18,4/18
Cedar Park,Texas,30.5217116,-97.827833,",","Cedar Park,Texas",4/9/18,4/18
Albuquerque,New Mexico,35.0841034,-106.6509851,",","Albuquerque,New Mexico",4/13/18,4/18
Burtonsville,Maryland,39.1112193,-76.9324752,",","Burtonsville,Maryland",4/13/18,4/18
San Antonio,Texas,29.4246002,-98.4951405,",","San Antonio,Texas",4/16/18,4/18
San Francisco,California,37.774929,-122.419416,",","San Francisco,California",4/19/18,4/18
Paradise,California,39.759606,-121.621918,",","Paradise,California",4/19/18,4/18
Merced,California,37.302163,-120.482968,",","Merced,California",4/19/18,4/18
Minneapolis,Minnesota,44.9772995,-93.2654692,",","Minneapolis,Minnesota",4/19/18,4/18
Georgetown,Delaware,38.6900507,-75.3858753,",","Georgetown,Delaware",4/19/18,4/18
Yakima,Washington,46.601557,-120.5108421,",","Yakima,Washington",4/20/18,4/18
Atlanta,Georgia,33.7490987,-84.3901849,",","Atlanta,Georgia",4/20/18,4/18
Arden,North Carolina,35.4661821,-82.5164242,",","Arden,North Carolina",4/20/18,4/18
Cleveland,Ohio,41.5051613,-81.6934446,",","Cleveland,Ohio",4/20/18,4/18
Port St Lucie,Florida,27.2939333,-80.3503283,",","Port St Lucie,Florida",4/20/18,4/18
Sacramento,California,38.581572,-121.4944,",","Sacramento,California",4/21/18,4/18
Naples,Florida,26.1421976,-81.7942944,",","Naples,Florida",4/21/18,4/18
Laurel,Maryland,39.0992752,-76.8483061,",","Laurel,Maryland",4/21/18,4/18
Albuquerque,New Mexico,35.0841034,-106.6509851,",","Albuquerque,New Mexico",4/23/18,4/18
Tigard,Oregon,45.4307473,-122.7719339,",","Tigard,Oregon",4/26/18,4/18
Palmdale,California,34.579434,-118.116461,",","Palmdale,California",4/26/18,4/18
Miami,Florida,25.7742658,-80.1936589,",","Miami,Florida",4/26/18,4/18
Peoria,Arizona,33.580596,-112.237378,",","Peoria,Arizona",4/27/18,4/18
Pace,Florida,30.5964175,-87.1662647,",","Pace,Florida",4/27/18,4/18
Auburn,Alabama,32.609857,-85.480782,",","Auburn,Alabama",4/27/18,4/18
Lynchburg,Virginia,37.40088,-79.1844924,",","Lynchburg,Virginia",4/27/18,4/18
Maspeth,New York,40.723158,-73.912637,",","Maspeth,New York",4/27/18,4/18
New Haven,Connecticut,41.3082138,-72.9250518,",","New Haven,Connecticut",4/28/18,4/18
Albuquerque,New Mexico,35.0841034,-106.6509851,",","Albuquerque,New Mexico",4/30/18,4/18
El Paso,Texas,31.7754152,-106.4646348,",","El Paso,Texas",4/30/18,4/18
Littleton,Colorado,39.613321,-105.0166498,",","Littleton,Colorado",4/30/18,4/18
Mustang,Oklahoma,35.384227,-97.7244813,",","Mustang,Oklahoma",4/30/18,4/18
Red Oak,Texas,32.5117104,-96.8083633,",","Red Oak,Texas",4/30/18,4/18
Spring,Texas,30.0798826,-95.4172549,",","Spring,Texas",4/30/18,4/18
Gig Harbor,Washington,47.3259697,-122.5878659,",","Gig Harbor,Washington",5/1/18,5/18
Fountain Hills,Arizona,33.604208,-111.725694,",","Fountain Hills,Arizona",5/3/18,5/18
Green Bay,Wisconsin,44.5126379,-88.0125794,",","Green Bay,Wisconsin",5/3/18,5/18
Santa Cruz,California,36.974117,-122.030796,",","Santa Cruz,California",5/4/18,5/18
Fredericksburg,Virginia,30.2752011,-98.8719843,",","Fredericksburg,Virginia",5/4/18,5/18
Conyers,Georgia,33.6676103,-84.0176904,",","Conyers,Georgia",5/4/18,5/18
Strongsville,Ohio,41.3144733,-81.83511,",","Strongsville,Ohio",5/4/18,5/18
Wall,New Jersey,40.1743052,-74.0902219,",","Wall,New Jersey",5/4/18,5/18
Warsaw,Indiana,41.2381017,-85.8530544,",","Warsaw,Indiana",5/8/18,5/18
Ripon,California,37.739454,-121.135414,",","Ripon,California",5/10/18,5/18
Gilbert,Arizona,33.352826,-111.789027,",","Gilbert,Arizona",5/10/18,5/18
Minnetonka,Minnesota,44.9127229,-93.499059,",","Minnetonka,Minnesota",5/10/18,5/18
Lafayette,Indiana,40.4167022,-86.8752869,",","Lafayette,Indiana",5/10/18,5/18
Chula Vista,California,32.640054,-117.084196,",","Chula Vista,California",5/11/18,5/18
Greenville,South Carolina,34.851354,-82.3984882,",","Greenville,South Carolina",5/11/18,5/18
Orlando,Florida,28.5421109,-81.3790304,",","Orlando,Florida",5/11/18,5/18
Newport News,Virginia,36.9786449,-76.4321089,",","Newport News,Virginia",5/11/18,5/18
Temecula,California,33.493639,-117.148365,",","Temecula,California",5/12/18,5/18
Chandler,Arizona,33.30616,-111.84125,",","Chandler,Arizona",5/17/18,5/18
Kansas City,Missouri,39.100105,-94.5781416,",","Kansas City,Missouri",5/17/18,5/18
Waukee,Iowa,41.6118485,-93.8845129,",","Waukee,Iowa",5/17/18,5/18
Lansing,Michigan,42.7337712,-84.5553805,",","Lansing,Michigan",5/17/18,5/18
Farmington Hills,Michigan,42.4853125,-83.3771553,",","Farmington Hills,Michigan",5/17/18,5/18
Ocean City,Maryland,38.3348728,-75.0847659,",","Ocean City,Maryland",5/17/18,5/18
Villa Rica,Georgia,33.732052,-84.9191081,",","Villa Rica,Georgia",5/18/18,5/18
Port Richey,Florida,28.2716755,-82.7195451,",","Port Richey,Florida",5/18/18,5/18
Greece,New York,43.2097838,-77.6930602,",","Greece,New York",5/18/18,5/18
Brooklyn,New York,40.6501038,-73.9495823,",","Brooklyn,New York",5/18/18,5/18
Fruita,Colorado,39.134662,-108.6896245,",","Fruita,Colorado",5/21/18,5/18
Edmond,Oklahoma,35.6571367,-97.4649038,",","Edmond,Oklahoma",5/21/18,5/18
Katy,Texas,29.7857853,-95.8243956,",","Katy,Texas",5/21/18,5/18
Houston,Texas,31.3378465,-95.390805,",","Houston,Texas",5/21/18,5/18
Annapolis,Maryland,38.9786401,-76.492786,",","Annapolis,Maryland",5/21/18,5/18
Pleasanton,California,37.660448,-121.875797,",","Pleasanton,California",5/24/18,5/18
Sacramento,California,38.581572,-121.4944,",","Sacramento,California",5/24/18,5/18
Estes Park,Colorado,40.336359,-105.5310749,",","Estes Park,Colorado",5/24/18,5/18
Country Club Hills,Illinois,41.5680898,-87.7203257,",","Country Club Hills,Illinois",5/24/18,5/18
Hillsborough,New Jersey,40.5162964,-74.6267185,",","Hillsborough,New Jersey",5/24/18,5/18
Harrisonburg,Virginia,38.4396675,-78.8701365,",","Harrisonburg,Virginia",5/25/18,5/18
Colorado Springs,Colorado,38.8339578,-104.8253485,",","Colorado Springs,Colorado",5/28/18,5/18
San Jose,California,37.338208,-121.886329,",","San Jose,California",5/29/18,5/18
Fresno,California,36.737798,-119.787125,",","Fresno,California",5/31/18,5/18
Denver,Colorado,39.7392364,-104.9848623,",","Denver,Colorado",6/1/18,6/18
Kalamazoo,Michigan,42.291707,-85.5872286,",","Kalamazoo,Michigan",6/1/18,6/18
Jacksonville,Florida,30.3321838,-81.655651,",","Jacksonville,Florida",6/1/18,6/18
Cortland,Ohio,41.330334,-80.725358,",","Cortland,Ohio",6/1/18,6/18
Lake Worth,Florida,26.615891,-80.0691435,",","Lake Worth,Florida",6/1/18,6/18
Pleasant Grove,Utah,40.3641184,-111.73854,",","Pleasant Grove,Utah",6/4/18,6/18
Mill Valley,California,37.906037,-122.544976,",","Mill Valley,California",6/7/18,6/18
San Jacinto,California,33.783908,-116.958635,",","San Jacinto,California",6/7/18,6/18
Yakima,Washington,46.601557,-120.5108421,",","Yakima,Washington",6/8/18,6/18
Cadillac,Michigan,44.3353211,-85.5741088,",","Cadillac,Michigan",6/8/18,6/18
Pittsburgh,Pennsylvania,40.4416941,-79.9900861,",","Pittsburgh,Pennsylvania",6/8/18,6/18
Bethesda,Maryland,38.9819845,-77.1242341,",","Bethesda,Maryland",6/8/18,6/18
Rocky Mount,North Carolina,35.9423833,-77.7956949,",","Rocky Mount,North Carolina",6/11/18,6/18
Silverdale,Washington,47.6594091,-122.6766317,",","Silverdale,Washington",6/14/18,6/18
Stockton,California,37.957702,-121.29078,",","Stockton,California",6/14/18,6/18
La Habra,California,33.931859,-117.946137,",","La Habra,California",6/14/18,6/18
O`Fallon,Illinois,38.5922715,-89.9112124,",","O`Fallon,Illinois",6/14/18,6/18
Indianapolis,Indiana,39.7683331,-86.1583502,",","Indianapolis,Indiana",6/14/18,6/18
Wilmington,Delaware,42.6350927,-83.1643846,",","Wilmington,Delaware",6/15/18,6/18
Lubbock,Texas,33.5635206,-101.879336,",","Lubbock,Texas",6/18/18,6/18
San Antonio,Texas,29.4246002,-98.4951405,",","San Antonio,Texas",6/18/18,6/18
Austin,Texas,30.2711286,-97.7436995,",","Austin,Texas",6/18/18,6/18
Port Isabel,Texas,26.0734119,-97.2085844,",","Port Isabel,Texas",6/18/18,6/18
Chicago,Illinois,41.8755616,-87.6244212,",","Chicago,Illinois",6/18/18,6/18
San Francisco,California,37.774929,-122.419416,",","San Francisco,California",6/21/18,6/18
Tucson,Arizona,32.222607,-110.974711,",","Tucson,Arizona",6/21/18,6/18
Tucson,Arizona,32.222607,-110.974711,",","Tucson,Arizona",6/21/18,6/18
Rohnert Park,California,38.339637,-122.701098,",","Rohnert Park,California",6/22/18,6/18
Naperville,Illinois,41.7728699,-88.1479278,",","Naperville,Illinois",6/22/18,6/18
Towson,Maryland,39.4018552,-76.602388,",","Towson,Maryland",6/22/18,6/18
Kittery,Maine,43.088448,-70.736847,",","Kittery,Maine",6/22/18,6/18
Schertz,Texas,29.5641617,-98.2695702,",","Schertz,Texas",6/25/18,6/18
Kent,Washington,47.3826903,-122.2270272,",","Kent,Washington",6/26/18,6/18
Fort Worth,Texas,32.753177,-97.3327459,",","Fort Worth,Texas",6/26/18,6/18
Oklahoma,Oklahoma,35.5533328,-97.4367741,",","Oklahoma,Oklahoma",6/27/18,6/18
Riverview,Michigan,42.1742073,-83.1793697,",","Riverview,Michigan",6/27/18,6/18
Lacey,Washington,47.0263876,-122.8072257,",","Lacey,Washington",6/28/18,6/18
Johnson Creek,Wisconsin,43.076113,-88.7742707,",","Johnson Creek,Wisconsin",6/28/18,6/18
Tacoma,Washington,47.2495798,-122.4398746,",","Tacoma,Washington",6/29/18,6/18
Inglewood,California,33.96168,-118.353131,",","Inglewood,California",6/29/18,6/18
Portage,Michigan,42.2011538,-85.5800022,",","Portage,Michigan",6/29/18,6/18
Norcross,Georgia,33.9412127,-84.2135309,",","Norcross,Georgia",6/29/18,6/18
Washington,Washington,38.8948932,-77.0365529,",","Washington,Washington",6/29/18,6/18
Easton,Maryland,38.7744952,-76.0763065,",","Easton,Maryland",6/29/18,6/18
Maple Shade,New Jersey,39.9526127,-74.9923915,",","Maple Shade,New Jersey",6/29/18,6/18
Medford,Oregon,42.3264181,-122.8718605,",","Medford,Oregon",6/30/18,6/18
Newcastle,Washington,47.5395736,-122.1563331,",","Newcastle,Washington",6/30/18,6/18
Woodridge,Illinois,41.7563344,-88.045559,",","Woodridge,Illinois",7/3/18,7/18
Las Cruces,New Mexico,32.3140354,-106.7798078,",","Las Cruces,New Mexico",7/4/18,7/18
Chandler,Arizona,33.30616,-111.84125,",","Chandler,Arizona",7/5/18,7/18
Rockville,Maryland,39.0840054,-77.1527573,",","Rockville,Maryland",7/5/18,7/18
Boston,Massachusetts,42.3602534,-71.0582912,",","Boston,Massachusetts",7/5/18,7/18
New Brunswick,New Jersey,40.4862174,-74.4518173,",","New Brunswick,New Jersey",7/6/18,7/18
Statesville,North Carolina,35.7826363,-80.8872959,",","Statesville,North Carolina",7/9/18,7/18
Escondido,California,33.119207,-117.086421,",","Escondido,California",7/12/18,7/18
